"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.32200621982986e-25,1.99273888207066,0.932,0.375,6.45000727642165e-21,"2","SOX9"
4.08276658327553e-25,2.14966211004261,0.983,0.481,7.92709959808777e-21,"2","TPCN1"
4.57205030259304e-25,2.87051848644963,0.644,0.107,8.87709286751465e-21,"2","LGALS3"
4.88018292910143e-25,2.05236359040728,0.966,0.367,9.47536317514334e-21,"2","LRP4"
5.06759499928975e-25,3.54783890742433,0.559,0.077,9.83924245062097e-21,"2","EPHX1"
5.31143922129758e-25,2.61910593936604,0.881,0.298,1.03126903920714e-20,"2","ACACB"
6.124811678465e-25,2.23511337567792,0.898,0.377,1.18919343549076e-20,"2","CPT1A"
9.36119484155666e-25,5.05977822314135,0.424,0.035,1.81756959043664e-20,"2","ITGB4"
1.06278990253668e-24,1.28663418524833,1,0.702,2.06351287476522e-20,"2","NTRK2"
1.09719380911196e-24,1.92606010433953,0.966,0.469,2.13031149977179e-20,"2","ITPR2"
1.25818036301121e-24,2.54956235884817,0.881,0.385,2.44288299282257e-20,"2","GLIS3"
1.29169202144549e-24,2.62955160518352,0.593,0.082,2.50794922883856e-20,"2","RREB1"
1.37630556389952e-24,2.6386785465025,0.847,0.315,2.6722348828673e-20,"2","HIF3A"
1.73721923480017e-24,2.76197928819567,0.78,0.211,3.37298486628801e-20,"2","TRPM3"
1.83914562857694e-24,1.70503302060768,1,0.511,3.57088515244499e-20,"2","ADGRG1"
2.35070318290254e-24,3.16424958433831,0.627,0.107,4.56412529992357e-20,"2","PPP1R3C"
2.5482274247406e-24,1.96526506324749,0.915,0.427,4.94763836787635e-20,"2","LGI1"
3.78171715111639e-24,2.25315693213394,0.898,0.333,7.34258202060759e-20,"2","KCNN3"
4.05068470963403e-24,3.63226504918164,0.559,0.084,7.86480943222544e-20,"2","CD38"
4.10284915542705e-24,3.08862169022077,0.729,0.189,7.96609192017716e-20,"2","CLYBL"
5.60538040959365e-24,1.70307488917833,1,0.509,1.0883406603267e-19,"2","NBPF26"
7.05928523810958e-24,2.05476959516387,0.932,0.355,1.37063082183136e-19,"2","TCF7L2"
8.59827761702318e-24,2.33098700846056,0.864,0.28,1.66944158212122e-19,"2","FAT1"
8.87469779018494e-24,1.87714594608655,0.949,0.499,1.72311132294231e-19,"2","CSGALNACT1"
9.63225265483098e-24,2.76576894470911,0.627,0.109,1.87019817546198e-19,"2","C2orf72"
9.99402752956651e-24,1.83949945803591,0.966,0.486,1.94044038514063e-19,"2","NCAN"
1.04835509358644e-23,2.00284297079995,0.915,0.35,2.03548624970744e-19,"2","ELOVL2"
1.21712165255537e-23,1.94058088202885,0.949,0.39,2.3631634006015e-19,"2","TRPS1"
1.34747318860662e-23,3.58583716790839,0.492,0.057,2.61625394299862e-19,"2","MROH7"
1.50167122737935e-23,1.72803946148957,0.983,0.553,2.91564485507975e-19,"2","NBPF14"
1.84674988730812e-23,1.93833877398492,0.949,0.469,3.58564958119745e-19,"2","SASH1"
1.88172657819491e-23,2.74818007606082,0.847,0.288,3.65356032422324e-19,"2","STK33"
2.22604064998019e-23,1.61756981081085,0.983,0.645,4.32208052600153e-19,"2","AHCYL1"
2.58449418008461e-23,2.42405502432829,0.847,0.273,5.01805390005229e-19,"2","SLC18B1"
2.627277781791e-23,2.84234297887657,0.695,0.156,5.10112254112541e-19,"2","ZIC2"
2.82671092221422e-23,2.09234421671062,0.881,0.29,5.48834192657113e-19,"2","CSRP1"
2.88935581197204e-23,1.62323577444672,0.983,0.556,5.6099732445249e-19,"2","MSI2"
3.04889421272896e-23,3.13057146873252,0.627,0.122,5.91973300343454e-19,"2","HHATL"
3.30270442606547e-23,2.81022796775417,0.712,0.174,6.41253091364872e-19,"2","NKAIN4"
4.00443806619648e-23,3.39224918061012,0.593,0.102,7.77501694932708e-19,"2","PHKA1"
4.17068277639247e-23,2.33650539597099,0.593,0.094,8.09779767864362e-19,"2","ADIRF"
4.87029359587823e-23,1.88854873994557,0.932,0.35,9.45616204575717e-19,"2","AXL"
4.90643593620779e-23,1.83312945370103,0.932,0.392,9.52633601374104e-19,"2","TIMP3"
5.40971275470417e-23,3.18856965107501,0.593,0.099,1.05034982845336e-18,"2","FAM167A"
5.63986374788435e-23,2.9642035817376,0.627,0.122,1.09503594528923e-18,"2","NT5E"
6.93542732883187e-23,1.81127429351992,0.966,0.464,1.346582570166e-18,"2","GRM3"
7.5135736032168e-23,4.14146950924164,0.559,0.094,1.45883545080057e-18,"2","CHI3L1"
7.76166601565356e-23,1.81525496568091,0.932,0.474,1.5070050735993e-18,"2","NEBL"
8.19033666293406e-23,1.76134741071144,0.983,0.464,1.59023576647528e-18,"2","SOX2"
8.39171628717141e-23,3.73414904402225,0.644,0.146,1.6293356343172e-18,"2","SLC2A4"
1.14927484249311e-22,1.73269501840742,1,0.479,2.23143203418462e-18,"2","HTRA1"
1.45522286563651e-22,2.12764416307862,0.898,0.34,2.82546071591985e-18,"2","FAM184A"
1.7913345815383e-22,1.64556129294071,0.966,0.529,3.47805522351476e-18,"2","ASPH"
1.83422621383693e-22,1.83198104541198,0.966,0.407,3.56133361678578e-18,"2","GABRB1"
2.01361039810114e-22,3.17330014349763,0.644,0.141,3.90962594895317e-18,"2","AMOT"
2.2444270756226e-22,2.27830973403455,0.831,0.248,4.35777961002884e-18,"2","CMYA5"
2.55330599712686e-22,2.91408711507309,0.695,0.179,4.95749892402151e-18,"2","SCARA3"
2.59949084251772e-22,2.16047970688428,0.847,0.273,5.04717141983241e-18,"2","TMEM47"
2.92469425810403e-22,2.82580841031117,0.712,0.176,5.67858637153479e-18,"2","NQO1"
3.00456793365783e-22,3.39742812503294,0.61,0.119,5.83366909999003e-18,"2","ITGA7"
3.16386956315608e-22,2.6448980273874,0.678,0.151,6.14296914382385e-18,"2","LIX1"
3.35665653197277e-22,3.41563835857309,0.525,0.077,6.51728432247833e-18,"2","PAQR6"
3.98040108931733e-22,3.13231442725235,0.644,0.141,7.72834675501853e-18,"2","CDH20"
4.12255640498767e-22,4.29261204397221,0.458,0.055,8.00435551592407e-18,"2","LFNG"
5.20091208723099e-22,1.50692146517239,0.966,0.516,1.00980909085677e-17,"2","CTNNA2"
6.04030768705434e-22,2.14877951158722,0.881,0.32,1.17278614051847e-17,"2","PMP2"
6.51452268101802e-22,1.82555294890723,0.949,0.561,1.26485972374646e-17,"2","SIRPA"
9.91516528395475e-22,2.10614992105067,0.847,0.315,1.92512849153266e-17,"2","SLC1A4"
1.02216287722547e-21,2.61700561569425,0.729,0.196,1.98463144242096e-17,"2","CACHD1"
1.31195113289599e-21,2.5426631109813,0.678,0.149,2.54728431963086e-17,"2","ANOS1"
1.3348566458468e-21,1.92083894278963,0.881,0.32,2.59175766357614e-17,"2","WLS"
1.57635043352868e-21,2.27712165830969,0.831,0.298,3.06064200173929e-17,"2","NADK2"
1.93529369227001e-21,1.93649633044634,0.847,0.288,3.75756623291145e-17,"2","STOM"
2.40564295251892e-21,2.8134735024163,0.695,0.179,4.67079635661073e-17,"2","WFS1"
2.70854861130834e-21,1.80845653771748,0.949,0.392,5.25891798371627e-17,"2","DLC1"
2.94613075477463e-21,2.70990008935386,0.695,0.171,5.72020747347042e-17,"2","MYORG"
4.11043886793738e-21,0.960059848680861,1,0.851,7.98082810598722e-17,"2","CPE"
4.46826799017728e-21,2.37565896169585,0.797,0.251,8.6755891297282e-17,"2","NOTCH2"
4.4941925483218e-21,2.56390420544562,0.729,0.203,8.72592425182161e-17,"2","MFAP3L"
4.90174312487337e-21,2.16737978319291,0.763,0.218,9.51722445125414e-17,"2","PFKFB3"
5.36363708436051e-21,1.61255004286496,1,0.511,1.04140377629944e-16,"2","AASS"
5.78296324298891e-21,4.27912962820127,0.373,0.032,1.12282014325873e-16,"2","HPR"
6.03038186396308e-21,3.44051315080346,0.407,0.04,1.17085894270707e-16,"2","TRIM47"
6.10034071400458e-21,3.30358471299053,0.542,0.094,1.18444215303113e-16,"2","ADORA2B"
7.56697486736767e-21,2.43839815109233,0.678,0.159,1.46920384024811e-16,"2","ITGA6"
8.28629634499616e-21,2.71882637536226,0.441,0.052,1.60886729834445e-16,"2","GLUD2"
9.93489457712914e-21,1.72168077490061,0.915,0.293,1.92895913109539e-16,"2","DOCK5"
1.03294028925254e-20,1.87780031236597,0.915,0.365,2.00555686561274e-16,"2","NOTCH2NLA"
1.13440338469101e-20,3.17308640398464,0.542,0.099,2.20255761171607e-16,"2","NHERF1"
1.29946850517433e-20,1.68544306242473,0.932,0.494,2.52304804964648e-16,"2","LIFR"
1.44236580647895e-20,2.40966405770929,0.729,0.199,2.80049744985954e-16,"2","ADRB1"
2.14442769232084e-20,3.53104023185724,0.458,0.062,4.16362080741015e-16,"2","LAMA1"
2.33131674709831e-20,3.68052354972921,0.373,0.032,4.52648459616607e-16,"2","ALDH4A1"
2.80821252755423e-20,1.75585885355889,0.949,0.494,5.4524254434993e-16,"2","MTSS2"
2.84538753106345e-20,3.28932818554378,0.492,0.077,5.5246044303128e-16,"2","SLC25A43"
3.21987021106136e-20,1.75039482176221,0.932,0.404,6.25170000179673e-16,"2","ZFHX4"
3.45422504321058e-20,2.18730035896435,0.831,0.308,6.70672334389767e-16,"2","DAG1"
3.50703665864345e-20,2.34059130900462,0.797,0.285,6.80926237642212e-16,"2","ARHGEF26"
3.64566797067304e-20,2.24969093610849,0.831,0.31,7.07842893185877e-16,"2","SLC6A11"
3.7087981758783e-20,4.26888096252415,0.407,0.045,7.20100253828531e-16,"2","GPR143"
3.81102444549009e-20,1.78419440252256,0.915,0.328,7.39948506336356e-16,"2","PADI2"
4.75056460060715e-20,1.79952389037293,0.898,0.409,9.22369622853884e-16,"2","BMP2K"
5.36251969959541e-20,1.66033928482482,0.898,0.303,1.04118682487344e-15,"2","ZFP36L1"
5.68181359489118e-20,1.69697716836332,0.966,0.464,1.10318092758407e-15,"2","GPRC5B"
7.02404982068132e-20,2.04064359166067,0.78,0.213,1.36378951318348e-15,"2","TULP3"
1.02221314673158e-19,1.5820085205097,0.949,0.519,1.98472904569404e-15,"2","SLC48A1"
1.07401191322373e-19,2.39361836553435,0.729,0.241,2.08530153071519e-15,"2","RIDA"
1.21055636794788e-19,1.15067874090131,1,0.757,2.35041624400761e-15,"2","LSAMP"
1.27239544752584e-19,3.17375459205858,0.458,0.062,2.47048300091617e-15,"2","SLC38A3"
1.40884653174718e-19,2.78593225946954,0.678,0.191,2.73541642604032e-15,"2","ADHFE1"
1.58281956752286e-19,1.88660131984816,0.814,0.258,3.07320247230239e-15,"2","PRCP"
1.67622444511587e-19,1.74506951552682,0.915,0.414,3.25455738263698e-15,"2","SCRG1"
1.78222236569521e-19,4.69796577000411,0.373,0.037,3.46036294523382e-15,"2","CCDC190"
1.84009883021043e-19,1.83675225360251,0.864,0.333,3.57273588873658e-15,"2","TPP1"
2.30596920502698e-19,2.52188534507164,0.627,0.141,4.47726980848038e-15,"2","TMEM132A"
2.31752530244237e-19,3.17747212951429,0.576,0.124,4.4997071272221e-15,"2","DCHS2"
2.56956198546401e-19,3.43741132532119,0.424,0.055,4.98906155097693e-15,"2","C16orf89"
2.57830739278802e-19,1.83294182804014,0.898,0.365,5.00604163383722e-15,"2","RASSF4"
2.72361073615443e-19,1.81607256091556,0.881,0.355,5.28816260531744e-15,"2","FERMT2"
2.75076912199197e-19,1.2861742554441,1,0.625,5.3408933272596e-15,"2","ADD3"
2.84673601807609e-19,3.6592947492266,0.339,0.027,5.52722265269655e-15,"2","AGTRAP"
2.86825307897016e-19,1.24334479984468,1,0.65,5.56900017812846e-15,"2","PTN"
3.02225560831965e-19,3.48012616078494,0.525,0.102,5.86801148911343e-15,"2","MRO"
3.31420084092797e-19,1.44256893966581,0.966,0.462,6.43485235274574e-15,"2","EZR"
3.45381857639317e-19,5.4468082676015,0.271,0.012,6.70593414792498e-15,"2","PLA2G5"
5.41552391016294e-19,2.45739183189169,0.627,0.146,1.05147812239724e-14,"2","SNCG"
6.35478805935154e-19,2.15014057657356,0.78,0.27,1.2338456496037e-14,"2","AHCYL2"
7.2427264606044e-19,3.92096978692683,0.305,0.02,1.40624776959095e-14,"2","S100A1"
8.82420953728142e-19,3.40665827347596,0.475,0.077,1.71330852375856e-14,"2","PRDM16"
9.10803267792559e-19,1.67690825025278,0.898,0.452,1.76841562474603e-14,"2","MGLL"
9.91053128918469e-19,1.60405116517792,0.966,0.454,1.9242287551081e-14,"2","BBS2"
1.07541602718463e-18,1.57716734723502,0.932,0.62,2.08802775838167e-14,"2","FOXO1"
1.29531745233838e-18,1.30278840253274,0.966,0.591,2.5149883654602e-14,"2","SLITRK2"
1.448740670434e-18,1.42613082604295,0.966,0.62,2.81287488571465e-14,"2","PIK3C2A"
1.66159098107614e-18,1.13092233767623,1,0.762,3.22614504885742e-14,"2","GLUL"
1.81777002205262e-18,2.26361604894492,0.831,0.345,3.52938227481737e-14,"2","ECHDC2"
2.35736864219554e-18,2.6701084119322,0.542,0.107,4.57706695568686e-14,"2","S100A16"
2.37659691224633e-18,2.12008520380478,0.814,0.337,4.61440056481748e-14,"2","CYP4V2"
2.52878240572274e-18,1.85644265809422,0.864,0.355,4.90988391895127e-14,"2","RORB"
2.74816096851441e-18,2.37509885074077,0.746,0.28,5.33582933646758e-14,"2","TMEM241"
2.89944408881107e-18,3.18702646256514,0.458,0.072,5.62956064283557e-14,"2","ZIC5"
3.73615534089708e-18,1.90493466566823,0.881,0.404,7.25411920988576e-14,"2","PHF21B"
4.09302657911869e-18,2.28397602185357,0.729,0.236,7.94702040601685e-14,"2","HSDL2"
4.19588793486552e-18,2.32555808451136,0.729,0.228,8.1467360143349e-14,"2","TSPOAP1"
4.27869881715657e-18,2.52588146173726,0.593,0.139,8.3075216233912e-14,"2","CDC42EP4"
4.87338766161266e-18,1.78858908420843,0.864,0.36,9.46216948378713e-14,"2","MAP3K5"
5.0530429650413e-18,2.41547654045985,0.729,0.251,9.81098822092418e-14,"2","PARD3B"
5.65490074923719e-18,2.01891297606703,0.831,0.37,1.09795552947189e-13,"2","LINC03051"
5.96030032055772e-18,1.36674041610971,1,0.593,1.15725191023949e-13,"2","GOLIM4"
6.89124458009436e-18,2.92182015526115,0.559,0.129,1.33800404767112e-13,"2","MFGE8"
7.32995151962368e-18,2.67690997410014,0.475,0.077,1.42318338705013e-13,"2","TMPRSS5"
7.36355710766855e-18,2.49266474718784,0.729,0.285,1.42970824802493e-13,"2","PHGDH"
1.03054306497711e-17,1.87732737516441,0.847,0.402,2.00090241495957e-13,"2","FMN2"
1.04567215892303e-17,2.77032615817018,0.559,0.129,2.03027706376495e-13,"2","LAMB2"
1.09635493837669e-17,1.60735862377189,0.831,0.256,2.12868274835218e-13,"2","LHX2"
1.11651846628806e-17,1.12793002796589,0.983,0.762,2.16783225414489e-13,"2","NTM"
1.14422683943303e-17,2.86198549426148,0.576,0.146,2.22163083144317e-13,"2","SLC25A48"
1.40877393325745e-17,2.10799467257954,0.78,0.278,2.73527546881266e-13,"2","CAT"
1.43983937663114e-17,1.69288881104873,0.898,0.439,2.79559213366702e-13,"2","PER3"
1.91544403890148e-17,1.94714463130242,0.814,0.342,3.71902614593112e-13,"2","APCDD1"
1.99513681822934e-17,1.51355923251134,0.966,0.531,3.87375764627409e-13,"2","CAMK2G"
2.48842190373521e-17,1.56104353774452,0.881,0.33,4.83151996829228e-13,"2","S100B"
2.67321836836562e-17,2.54287265526417,0.542,0.114,5.19032078401869e-13,"2","PARP9"
2.93180887108074e-17,1.39447075408401,0.915,0.444,5.69240010409036e-13,"2","PSAT1"
3.02255674253491e-17,2.30368329225305,0.678,0.201,5.86859617130578e-13,"2","GPT2"
3.79282839879415e-17,2.47147592058591,0.644,0.184,7.36415561909873e-13,"2","XAF1"
4.15074522836925e-17,2.08552162321803,0.797,0.335,8.05908693540174e-13,"2","DECR1"
4.50596116148747e-17,2.27455480795361,0.644,0.164,8.74877419114408e-13,"2","RGN"
5.23810553029819e-17,2.20332079967177,0.576,0.134,1.0170305697627e-12,"2","NPL"
5.72531477978303e-17,2.80442162683877,0.525,0.112,1.11162711764267e-12,"2","SYTL4"
5.74240787490946e-17,1.62943943483064,0.864,0.467,1.11494591299242e-12,"2","SLC3A2"
6.07075651960019e-17,3.28952164514856,0.339,0.035,1.17869808584557e-12,"2","ALDH1A1"
6.86535223763158e-17,2.4918515952593,0.525,0.107,1.33297679045855e-12,"2","KCNJ16"
8.61427463518434e-17,3.63645472617145,0.475,0.094,1.67254756316739e-12,"2","PHYHD1"
9.10321102100595e-17,3.20938718509014,0.576,0.151,1.76747945183852e-12,"2","NWD1"
9.44620213366744e-17,2.26268434376386,0.678,0.226,1.83407460627287e-12,"2","ME1"
1.58076627754144e-16,3.63863222001616,0.288,0.022,3.06921580447445e-12,"2","C1orf87"
1.70796486515528e-16,1.80621455108133,0.797,0.293,3.31618458218549e-12,"2","PLOD2"
1.81110751192708e-16,1.55123128713783,0.881,0.34,3.51644634515761e-12,"2","PMP22"
1.82687201379893e-16,5.08359100072433,0.271,0.02,3.54705470199201e-12,"2","ENTPD2"
1.99817786253541e-16,3.32992524297926,0.475,0.092,3.87966213789875e-12,"2","NAT8L"
2.93251677950266e-16,1.68655251621558,0.864,0.375,5.69377457908237e-12,"2","RORA"
3.08555466089272e-16,2.3672827165008,0.644,0.189,5.99091292958931e-12,"2","FGD6"
3.39370031210763e-16,3.6874486930028,0.39,0.057,6.58920852598817e-12,"2","MROH7-TTC4"
3.48123012882725e-16,2.10213311136249,0.797,0.362,6.759156418131e-12,"2","PTAR1"
5.16290277422268e-16,2.09165204621917,0.678,0.213,1.00242920264308e-11,"2","FADS2"
5.63925593433974e-16,1.48765345704558,0.915,0.596,1.0949179322114e-11,"2","NOTCH2NLB"
5.96952177344174e-16,2.04024859129425,0.746,0.283,1.15904234753145e-11,"2","DGLUCY"
6.58273729927839e-16,1.89804610921146,0.729,0.248,1.27810427402789e-11,"2","SPATA6"
6.78770184926316e-16,1.49167325864203,0.915,0.591,1.31790019105293e-11,"2","MGAT4C"
8.09456396126394e-16,1.81593313308182,0.78,0.305,1.57164053871901e-11,"2","MCC"
8.23667342451087e-16,1.66299384851423,0.814,0.318,1.59923251210303e-11,"2","RAB31"
9.23594676933854e-16,1.14745780308849,0.983,0.725,1.79325142473477e-11,"2","SORBS1"
9.27818478378839e-16,1.64183170554916,0.864,0.417,1.80145235762035e-11,"2","ALDH7A1"
9.64986320955269e-16,1.81256267825772,0.797,0.325,1.87361744076675e-11,"2","AK4"
9.97249063506908e-16,3.46634027606739,0.339,0.04,1.93625878170501e-11,"2","FZD8"
1.11072716877214e-15,1.41282626593696,0.966,0.506,2.15658787088799e-11,"2","DOCK7"
1.11395057945188e-15,2.35357216777325,0.661,0.213,2.16284644506376e-11,"2","SREBF1"
1.14519013624654e-15,2.831341916416,0.475,0.094,2.22350116853628e-11,"2","ROBO3"
1.24757419505185e-15,1.27592576460481,0.949,0.541,2.42229005711267e-11,"2","ABLIM1"
1.28047627440726e-15,1.82100423958215,0.763,0.278,2.48617273438913e-11,"2","PDK4"
1.34721575046169e-15,2.73911247252546,0.458,0.087,2.61575410109642e-11,"2","EMX2"
1.35143228930873e-15,1.0664803008285,1,0.722,2.62394093292183e-11,"2","PTPRZ1"
1.47329799503384e-15,1.79456373704906,0.695,0.211,2.86055538715771e-11,"2","BHLHE40"
1.54067598865017e-15,2.32433670578015,0.661,0.221,2.99137649956317e-11,"2","BRINP2"
1.73941239052251e-15,1.95361430983254,0.729,0.258,3.3772430974385e-11,"2","EGLN3"
1.77713349657938e-15,2.14764981269169,0.678,0.248,3.45048239695853e-11,"2","ENHO"
1.94448901795225e-15,2.70815926681667,0.356,0.045,3.77541987725609e-11,"2","FKBP10"
1.97891962882535e-15,2.25653775075226,0.678,0.273,3.84227035132729e-11,"2","ABCD2"
2.02741612233412e-15,1.73291777150399,0.814,0.352,3.93643114312392e-11,"2","ACAA2"
2.03819766823481e-15,3.04352442648627,0.458,0.089,3.95736459264471e-11,"2","PLXNB3"
2.20960774537144e-15,2.89836118821515,0.61,0.203,4.29017439841319e-11,"2","FAS"
2.23753712427998e-15,1.89157702842954,0.746,0.293,4.34440208050201e-11,"2","ARHGEF6"
2.40355011932482e-15,1.55345878694638,0.814,0.298,4.66673291168108e-11,"2","VIM"
2.75885834329283e-15,4.66191835766356,0.237,0.015,5.35659935933736e-11,"2","MT1H"
2.82818028669016e-15,1.5280506665559,0.881,0.469,5.49119484463761e-11,"2","TMEM184B"
3.17217890596344e-15,1.22910823817998,0.915,0.665,6.15910256381861e-11,"2","INTU"
3.18106882388748e-15,4.78191547923673,0.237,0.015,6.17636322845993e-11,"2","TLCD1"
3.31936922299308e-15,1.59743955965809,0.864,0.424,6.44488728336336e-11,"2","PTPN13"
3.37359232958566e-15,1.6488142078653,0.678,0.191,6.55016686712351e-11,"2","BAG3"
3.51175539648713e-15,1.91278317616915,0.627,0.191,6.8184242778194e-11,"2","SSPN"
4.41025386994013e-15,1.70156929547984,0.881,0.504,8.56294891387576e-11,"2","ARHGAP24"
4.52192020411799e-15,2.54694054898154,0.542,0.132,8.77976026831549e-11,"2","SLC7A2"
5.0522011029292e-15,1.20440382415267,0.932,0.581,9.80935366144734e-11,"2","DKK3"
5.16199281082447e-15,1.81507269318195,0.78,0.35,1.00225252414968e-10,"2","OSBPL11"
5.43267537714368e-15,1.5988538559931,0.864,0.422,1.05480825122622e-10,"2","ITGAV"
5.4627403749777e-15,1.3914649017786,0.881,0.506,1.06064567120567e-10,"2","FKBP9"
5.48128909822787e-15,1.9169051687629,0.746,0.295,1.06424709131192e-10,"2","TMEM164"
6.32103404054987e-15,1.63908716327764,0.814,0.365,1.22729196931316e-10,"2","PALLD"
7.42625125250719e-15,1.0546864084963,0.983,0.675,1.4418809431868e-10,"2","TNIK"
7.46327043686837e-15,1.49210317926194,0.898,0.392,1.44906858802236e-10,"2","PHLPP1"
7.80171728590079e-15,2.89371261525357,0.492,0.117,1.5147814282305e-10,"2","CERS1"
8.11527726410607e-15,1.72381300187496,0.78,0.315,1.57566223359883e-10,"2","FGFR2"
8.39399840690232e-15,3.47125131546708,0.407,0.074,1.62977873068415e-10,"2","CD109"
1.08560513119865e-14,1.90943518984613,0.695,0.251,2.1078109227353e-10,"2","PTCH1"
1.16134314862222e-14,1.99098960770564,0.746,0.377,2.2548638573649e-10,"2","DHRS3"
1.18460030878318e-14,1.40436124945827,0.915,0.38,2.30001995953342e-10,"2","CXCL14"
1.21707977343314e-14,1.70623064165021,0.78,0.288,2.36308208809779e-10,"2","NOTCH2NLC"
1.23297629039099e-14,2.54578494303574,0.559,0.164,2.39394676542315e-10,"2","SEMA4B"
1.28283092669475e-14,1.78120198726055,0.695,0.213,2.49074452727052e-10,"2","TGFB2"
1.56330481970373e-14,1.19740231668211,0.966,0.469,3.03531263793676e-10,"2","GSN"
1.70686349131004e-14,1.35542785703298,0.915,0.563,3.31404615472756e-10,"2","LRP1"
1.73071731089016e-14,1.34493226442934,0.898,0.521,3.36036073082433e-10,"2","ABCA1"
1.76268407038475e-14,1.30305795391062,0.949,0.571,3.42242739105902e-10,"2","TTPA"
1.7850007413618e-14,2.01085683547843,0.695,0.256,3.46575743942807e-10,"2","CHPT1"
1.8479483178625e-14,1.35682873079732,0.915,0.479,3.58797645396182e-10,"2","RFTN2"
1.92912846549419e-14,1.448965397802,0.881,0.479,3.74559582860353e-10,"2","PDLIM5"
2.04159356007958e-14,0.763077779540782,1,0.95,3.96395805625052e-10,"2","MACF1"
2.23022824363609e-14,2.8164084616575,0.288,0.03,4.33021115784384e-10,"2","ATP1A4"
2.25184225210575e-14,1.29539525124153,0.932,0.521,4.37217691668852e-10,"2","RHOBTB3"
2.57133037673184e-14,1.9490806474932,0.746,0.318,4.99249505946253e-10,"2","SDC2"
2.96452822369061e-14,0.910233730406515,0.966,0.692,5.75592799911769e-10,"2","NRCAM"
3.01473101560717e-14,1.93308373745805,0.712,0.275,5.85340173990289e-10,"2","UTY"
3.23957482330672e-14,0.840513041511639,1,0.824,6.28995847693232e-10,"2","SYNE1"
3.60332831957176e-14,3.42103676283771,0.322,0.042,6.99622226528054e-10,"2","RGR"
3.60817434470269e-14,1.91273307570486,0.475,0.094,7.00563130767475e-10,"2","IFITM2"
4.05311238685661e-14,1.37131406461616,0.932,0.538,7.86952301032079e-10,"2","LRRC8A"
4.24342265523314e-14,1.3835864930108,0.915,0.484,8.23902942740066e-10,"2","ARAP2"
4.69035095753689e-14,2.18970078136763,0.424,0.077,9.10678541915362e-10,"2","GEM"
4.86648233255724e-14,2.44548876931687,0.559,0.161,9.44876209689313e-10,"2","SLC16A9"
5.06620278666448e-14,3.15652918908199,0.424,0.087,9.83653933058775e-10,"2","PLEKHA7"
5.19467096008787e-14,1.58593040217832,0.847,0.397,1.00859731361066e-09,"2","KCNA2"
5.31713934492602e-14,4.09031079944571,0.288,0.032,1.03237577521084e-09,"2","SDS"
7.23966831024026e-14,1.39706556813301,0.898,0.586,1.40565399911625e-09,"2","ALDH2"
7.29406369480578e-14,2.62446412520851,0.322,0.042,1.41621540698349e-09,"2","ZMYND12"
7.70391642605824e-14,2.00796908355581,0.695,0.258,1.49579241328347e-09,"2","OLFM2"
7.73639986652846e-14,4.49445057987606,0.288,0.035,1.50209939808517e-09,"2","ERBB2"
8.95363956250729e-14,2.08170503614084,0.661,0.226,1.73843865745642e-09,"2","VEGFA"
9.16848278309805e-14,1.5095944346214,0.881,0.479,1.78015261716632e-09,"2","CAPN2"
1.3545381734839e-13,2.37360425270006,0.441,0.089,2.62997131763633e-09,"2","C1S"
1.37772921764951e-13,1.21225085087579,0.898,0.603,2.6749990489883e-09,"2","IQCK"
1.5141101926718e-13,1.47075697959856,0.847,0.424,2.93979635009157e-09,"2","NPAS3"
1.51478143515413e-13,2.17416621076834,0.644,0.231,2.94109963449526e-09,"2","DDIT4"
1.55563234118008e-13,1.79717116831313,0.593,0.159,3.02041575363524e-09,"2","RNF144B"
1.66055986098468e-13,3.44777978337239,0.288,0.035,3.22414302608786e-09,"2","F8"
1.66418409987577e-13,2.16310992384339,0.576,0.179,3.23117984831879e-09,"2","IGFBP7"
1.67460999668933e-13,2.06485453279045,0.661,0.263,3.251422769572e-09,"2","PPARA"
1.76740035422439e-13,2.06491141508377,0.644,0.256,3.43158452776207e-09,"2","ZFYVE21"
1.8344799294124e-13,1.86648729414761,0.797,0.434,3.56182623094712e-09,"2","SLC39A11"
1.87800301733249e-13,2.06481017259231,0.678,0.243,3.64633065845276e-09,"2","TMEM94"
1.95816002784795e-13,0.807435051379692,0.983,0.797,3.80196351006959e-09,"2","SAT1"
2.13483697648301e-13,4.25790066632424,0.203,0.012,4.14499947353942e-09,"2","HP"
2.31360335476161e-13,1.75682186502131,0.678,0.233,4.49209227360515e-09,"2","TLE1"
2.51382415353111e-13,3.10144914948131,0.441,0.104,4.880840976496e-09,"2","SMOX"
2.64987983163381e-13,2.50543943227978,0.441,0.094,5.1450066811002e-09,"2","RHPN2"
3.12804406019069e-13,2.60436359262194,0.39,0.074,6.07341034726625e-09,"2","RAB34"
3.2541137687545e-13,3.49268149077184,0.407,0.084,6.31818729341373e-09,"2","A2ML1"
3.41302897728283e-13,2.21834483201701,0.559,0.166,6.62673706229234e-09,"2","TGFBR3"
3.90541484126345e-13,1.64067258146465,0.797,0.345,7.58275345579712e-09,"2","CRB1"
4.13343429892778e-13,2.37865205198332,0.542,0.154,8.02547603479819e-09,"2","DNASE2"
4.48466572123028e-13,2.30825865145724,0.508,0.136,8.7074269643407e-09,"2","FAH"
4.5028145059596e-13,0.804507691481076,1,0.826,8.74266464477116e-09,"2","CNN3"
